Most_Recent_timestamp	Most_Recent_symbol	Most_Recent_timeframe	Most_Recent_close	Most_Recent_Base_FL	Most_Recent_UOEDT	Most_Recent_LOEDT	Most_Recent_horiz_high_map	Most_Recent_horiz_low_map	Most_Recent_ssa	Most_Recent_ema_ssa	Most_Recent_crossing
1778659149	XAUUSD	M15	4701.34						4699.68115	4699.20711	0
1778660049	XAUUSD	M15	4698.64						4699.94873	4699.57792	0
1778660949	XAUUSD	M15	4699.66						4700.31548	4699.94670	0
1778661849	XAUUSD	M15	4705.38						4700.90251	4700.42460	0
1778662749	XAUUSD	M15	4698.23						4701.65636	4701.04048	0
1778663649	XAUUSD	M15	4696.81						4702.78638	4701.91343	0
1778664549	XAUUSD	M15	4704.29						4704.24457	4703.07900	0
1778665449	XAUUSD	M15	4711.03						4705.65667	4704.36784	0
1778666349	XAUUSD	M15	4708.78				4715.35000		4706.64857	4705.50820	0
1778667249	XAUUSD	M15	4711.37						4707.11746	4706.31283	0
1778668149	XAUUSD	M15	4701.26						4706.90435	4706.60859	0
1778669049	XAUUSD	M15	4702.33						4706.25925	4706.43392	1
1778669949	XAUUSD	M15	4707.62						4705.19258	4705.81325	0
1778670849	XAUUSD	M15	4703.70						4703.64652	4704.72989	0
1778671749	XAUUSD	M15	4702.83						4701.84122	4703.28555	0
1778672649	XAUUSD	M15	4700.23						4699.94261	4701.61408	0
1778673549	XAUUSD	M15	4697.02						4698.16923	4699.89166	0
1778674449	XAUUSD	M15	4696.01						4696.74652	4698.31909	0
1778675349	XAUUSD	M15	4700.65						4695.79625	4697.05767	0
1778676249	XAUUSD	M15	4694.61						4695.23893	4696.14830	0
1778677149	XAUUSD	M15	4688.95						4695.23368	4695.69099	0
1778678049	XAUUSD	M15	4694.22						4695.86842	4695.77971	1
1778678949	XAUUSD	M15	4700.94						4696.86119	4696.32045	0
1778679849	XAUUSD	M15	4702.25						4697.84893	4697.08469	0
1778680749	XAUUSD	M15	4699.58						4698.62248	4697.85358	0
1778681649	XAUUSD	M15	4695.85						4699.10799	4698.48079	0
1778682549	XAUUSD	M15	4694.26						4699.28528	4698.88304	0
1778683449	XAUUSD	M15	4699.12						4699.09953	4698.99128	0
1778684349	XAUUSD	M15	4698.39						4698.36342	4698.67735	1
1778685249	XAUUSD	M15	4703.50						4697.08700	4697.88218	0
1778686149	XAUUSD	M15	4697.44						4695.17849	4696.53033	0
1778687049	XAUUSD	M15	4694.11						4692.89765	4694.71399	0
1778687949	XAUUSD	M15	4685.18						4690.46131	4692.58765	0
1778688849	XAUUSD	M15	4682.91						4688.21586	4690.40175	0
1778689749	XAUUSD	M15	4683.91						4686.27725	4688.33950	0
1778690649	XAUUSD	M15	4689.94						4684.62512	4686.48231	0
1778691549	XAUUSD	M15	4688.82						4683.09419	4684.78825	0
1778692449	XAUUSD	M15	4678.77						4681.75380	4683.27102	0
1778693349	XAUUSD	M15	4679.30					4669.65000	4680.97465	4682.12284	0
1778694249	XAUUSD	M15	4681.34						4680.88044	4681.50164	0
1778695149	XAUUSD	M15	4684.23						4681.54805	4681.52484	1
1778696049	XAUUSD	M15	4683.87						4683.00026	4682.26255	0
1778696949	XAUUSD	M15	4679.82						4685.27100	4683.76677	0
1778697849	XAUUSD	M15	4687.55						4688.38039	4686.07358	0
1778698749	XAUUSD	M15	4691.20						4691.90826	4688.99092	0
1778699649	XAUUSD	M15	4699.36						4695.43859	4692.21475	0
1778700549	XAUUSD	M15	4695.53						4698.40626	4695.31051	0
1778701449	XAUUSD	M15	4702.05						4700.60135	4697.95593	0
1778702349	XAUUSD	M15	4706.57				4709.71000		4701.64247	4699.79920	0
1778703249	XAUUSD	M15	4700.07						4701.35837	4700.57879	0
1778704149	XAUUSD	M15	4695.79						4700.05581	4700.31730	1
1778705049	XAUUSD	M15	4699.69						4698.09693	4699.20711	0
1778705949	XAUUSD	M15	4698.41						4695.67732	4697.44222	0
1778706849	XAUUSD	M15	4691.12						4693.13303	4695.28762	0
1778707749	XAUUSD	M15	4685.58						4690.91664	4693.10213	0
1778708649	XAUUSD	M15	4692.45						4689.32570	4691.21392	0
1778709549	XAUUSD	M15	4692.02						4688.20491	4689.70941	0
1778710449	XAUUSD	M15	4686.18						4687.50604	4688.60773	0
1778711349	XAUUSD	M15	4684.92						4687.27869	4687.94321	0
1778712249	XAUUSD	M15	4689.08						4687.43117	4687.68719	0
1778713149	XAUUSD	M15	4687.18						4687.74542	4687.71631	1
1778714049	XAUUSD	M15	4688.58						4688.21094	4687.96363	0
1778714949	XAUUSD	M15	4688.35						4688.77342	4688.36852	0
1778715849	XAUUSD	M15	4690.79						4689.45180	4688.91016	0
1778716749	XAUUSD	M15	4691.25						4690.22115	4689.56565	0
1778717649	XAUUSD	M15	4690.69						4691.12842	4690.34704	0
1778718549	XAUUSD	M15	4688.77						4692.24295	4691.29500	0
1778723049	XAUUSD	M15	4691.17						4693.63461	4692.46480	0
1778723949	XAUUSD	M15	4697.04						4695.19165	4693.82823	0
1778724849	XAUUSD	M15	4699.03						4696.65680	4695.24251	0
1778725749	XAUUSD	M15	4700.05						4697.86100	4696.55176	0
1778726649	XAUUSD	M15	4701.22						4698.68822	4697.61999	0
1778727549	XAUUSD	M15	4697.34						4699.07073	4698.34536	0
1778728449	XAUUSD	M15	4694.95						4699.13534	4698.74035	0
1778729349	XAUUSD	M15	4696.62						4699.00548	4698.87292	0
1778730249	XAUUSD	M15	4697.62						4698.69983	4698.78637	1
1778731149	XAUUSD	M15	4701.02						4698.23989	4698.51313	0
1778732049	XAUUSD	M15	4700.55						4697.56928	4698.04121	0
1778732949	XAUUSD	M15	4704.98						4696.70031	4697.37076	0
1778733849	XAUUSD	M15	4689.14						4695.49520	4696.43298	0
1778734749	XAUUSD	M15	4692.74						4694.33189	4695.38244	0
1778735649	XAUUSD	M15	4688.80						4693.03857	4694.21051	0
1778736549	XAUUSD	M15	4688.90						4691.63152	4692.92101	0
1778737449	XAUUSD	M15	4688.33						4690.06081	4691.49091	0
1778738349	XAUUSD	M15	4693.81						4688.36836	4689.92964	0
1778739249	XAUUSD	M15	4691.75						4686.54241	4688.23602	0
1778740149	XAUUSD	M15	4686.68						4684.88942	4686.56272	0
1778741049	XAUUSD	M15	4683.12						4683.86376	4685.21324	0
1778741949	XAUUSD	M15	4691.17						4683.84164	4684.52744	0
1778742849	XAUUSD	M15	4676.46						4684.74867	4684.63806	1
1778743749	XAUUSD	M15	4675.11						4686.90913	4685.77359	0
1778744649	XAUUSD	M15	4682.25					4668.77000	4690.05770	4687.91565	0
1778745549	XAUUSD	M15	4702.15						4693.49927	4690.70746	0
1778746449	XAUUSD	M15	4704.61						4696.15866	4693.43306	0
1778747349	XAUUSD	M15	4702.17						4697.57671	4695.50488	0
1778748249	XAUUSD	M15	4699.83						4697.71724	4696.61106	0
1778749149	XAUUSD	M15	4693.63						4696.84479	4696.72793	0
1778750049	XAUUSD	M15	4697.09						4695.54717	4696.13755	1
1778750949	XAUUSD	M15	4689.67						4694.25331	4695.19543	0
1778751849	XAUUSD	M15	4687.88						4693.63528	4694.41535	0
1778752749	XAUUSD	M15	4691.32						4694.02536	4694.22036	0
1778753649	XAUUSD	M15	4699.04						4695.34022	4694.78029	1
1778754549	XAUUSD	M15	4700.21						4697.12926	4695.95478	0
1778755449	XAUUSD	M15	4695.29						4698.97346	4697.46412	0
1778756349	XAUUSD	M15	4705.52						4700.58873	4699.02643	0
1778757249	XAUUSD	M15	4709.19				4718.75000		4701.37830	4700.20236	0
1778758149	XAUUSD	M15	4692.95						4701.10778	4700.65507	0
1778759049	XAUUSD	M15	4698.49						4700.28769	4700.47138	1
1778759949	XAUUSD	M15	4703.04						4699.00616	4699.73877	0
1778760849	XAUUSD	M15	4696.94						4697.44820	4698.59349	0
1778761749	XAUUSD	M15	4693.30						4696.08074	4697.33711	0
1778762649	XAUUSD	M15	4694.50						4695.19855	4696.26783	0
1778763549	XAUUSD	M15	4690.74						4694.81421	4695.54102	0
1778764449	XAUUSD	M15	4695.48						4694.92171	4695.23137	0
1778765349	XAUUSD	M15	4699.57						4695.20601	4695.21869	0
1778766249	XAUUSD	M15	4697.25						4695.38378	4695.30123	1
1778767149	XAUUSD	M15	4697.54						4695.44317	4695.37220	0
1778768049	XAUUSD	M15	4693.50						4695.43067	4695.40143	0
1778768949	XAUUSD	M15	4697.07						4695.59525	4695.49834	0
1778769849	XAUUSD	M15	4697.36						4695.99676	4695.74755	0
1778770749	XAUUSD	M15	4691.95						4696.72079	4696.23417	0
1778771649	XAUUSD	M15	4695.38						4697.85860	4697.04638	0
1778772549	XAUUSD	M15	4694.52						4699.10566	4698.07602	0
1778773449	XAUUSD	M15	4703.83						4700.14745	4699.11173	0
1778774349	XAUUSD	M15	4702.44						4700.38970	4699.75072	0
1778775249	XAUUSD	M15	4697.97				4710.02000		4699.62249	4699.68660	1
1778776149	XAUUSD	M15	4704.79						4697.89569	4698.79115	0
1778777049	XAUUSD	M15	4704.05						4695.16541	4696.97828	0
1778777949	XAUUSD	M15	4688.27						4691.77899	4694.37863	0
1778778849	XAUUSD	M15	4676.87					4666.82000	4688.59012	4691.48438	0
1778779749	XAUUSD	M15	4679.71						4686.27288	4688.87863	0
1778780649	XAUUSD	M15	4687.69						4684.92963	4686.90413	0
1778781549	XAUUSD	M15	4691.35						4684.30577	4685.60495	0
1778782449	XAUUSD	M15	4687.01						4684.09662	4684.85078	0
1778783349	XAUUSD	M15	4679.35						4684.12136	4684.48607	0
1778784249	XAUUSD	M15	4684.85						4684.25636	4684.37121	0
1778785149	XAUUSD	M15	4685.90						4684.07989	4684.22555	0
1778786049	XAUUSD	M15	4682.69						4683.40767	4683.81661	0
1778786949	XAUUSD	M15	4685.96						4682.31179	4683.06420	0
1778787849	XAUUSD	M15	4678.68						4680.84366	4681.95393	0
1778788749	XAUUSD	M15	4677.27						4679.42561	4680.68977	0
1778789649	XAUUSD	M15	4675.41						4678.31570	4679.50273	0
1778790549	XAUUSD	M15	4678.59						4677.70032	4678.60153	0
1778791449	XAUUSD	M15	4678.73						4677.49604	4678.04878	0
1778792349	XAUUSD	M15	4677.43						4677.55175	4677.80027	0
1778793249	XAUUSD	M15	4681.43						4677.65315	4677.72671	0
1778794149	XAUUSD	M15	4678.14						4677.39290	4677.55981	0
1778795049	XAUUSD	M15	4674.72						4676.56365	4677.06173	0
1778795949	XAUUSD	M15	4673.49						4675.01385	4676.03779	0
1778796849	XAUUSD	M15	4668.59						4672.62173	4674.32976	0
1778797749	XAUUSD	M15	4671.68						4669.48172	4671.90574	0
1778798649	XAUUSD	M15	4667.56						4665.61268	4668.75921	0
1778799549	XAUUSD	M15	4663.28						4661.35319	4665.05620	0
1778800449	XAUUSD	M15	4656.57						4657.15545	4661.10582	0
1778801349	XAUUSD	M15	4654.29						4653.58610	4657.34596	0
1778802249	XAUUSD	M15	4649.74						4651.07963	4654.21280	0
1778803149	XAUUSD	M15	4648.21						4650.02602	4652.11941	0
1778804049	XAUUSD	M15	4650.83						4650.55120	4651.33531	0
1778804949	XAUUSD	M15	4652.37						4652.45520	4651.89525	1
1778809449	XAUUSD	M15	4655.59						4655.33682	4653.61603	0
1778810349	XAUUSD	M15	4659.12						4658.56159	4656.08881	0
1778811249	XAUUSD	M15	4661.76						4661.36471	4658.72676	0
1778812149	XAUUSD	M15	4662.45						4662.99397	4660.86036	0
1778813049	XAUUSD	M15	4659.12						4662.87634	4661.86835	0
1778813949	XAUUSD	M15	4664.05						4660.77137	4661.31986	1
1778814849	XAUUSD	M15	4657.34						4656.49629	4658.90808	0
1778815749	XAUUSD	M15	4652.19						4650.45355	4654.68081	0
1778816649	XAUUSD	M15	4650.65						4643.24453	4648.96267	0
1778817549	XAUUSD	M15	4629.81						4635.51428	4642.23848	0
1778818449	XAUUSD	M15	4618.86						4628.41535	4635.32691	0
1778819349	XAUUSD	M15	4630.12						4622.67127	4628.99909	0
1778820249	XAUUSD	M15	4614.75						4618.16546	4623.58227	0
1778821149	XAUUSD	M15	4609.13						4615.25091	4619.41659	0
1778822049	XAUUSD	M15	4622.82						4613.84106	4616.62883	0
1778822949	XAUUSD	M15	4613.50						4613.24094	4614.93488	0
1778823849	XAUUSD	M15	4613.08						4613.37880	4614.15684	0
1778824749	XAUUSD	M15	4612.75						4614.02952	4614.09318	0
1778825649	XAUUSD	M15	4617.87						4615.03107	4614.56212	1
1778826549	XAUUSD	M15	4618.19						4616.10785	4615.33499	0
1778827449	XAUUSD	M15	4617.54						4617.10595	4616.22047	0
1778828349	XAUUSD	M15	4612.79						4617.82754	4617.02400	0
1778829249	XAUUSD	M15	4613.26						4618.07607	4617.55004	0
1778830149	XAUUSD	M15	4615.45						4617.42245	4617.48624	1
1778831049	XAUUSD	M15	4620.12						4615.36595	4616.42610	0
1778831949	XAUUSD	M15	4610.78						4611.45115	4613.93863	0
1778832849	XAUUSD	M15	4605.80						4605.81483	4609.87673	0
1778833749	XAUUSD	M15	4605.95						4598.77031	4604.32352	0
1778834649	XAUUSD	M15	4592.22						4590.78380	4597.55366	0
1778835549	XAUUSD	M15	4589.00						4582.92051	4590.23709	0
1778836449	XAUUSD	M15	4568.77						4576.04210	4583.13959	0
1778837349	XAUUSD	M15	4559.55						4571.32863	4577.23411	0
1778838249	XAUUSD	M15	4570.89						4569.32620	4573.28016	0
1778839149	XAUUSD	M15	4575.03						4569.58826	4571.43421	0
1778840049	XAUUSD	M15	4567.71						4571.42247	4571.42834	0
1778840949	XAUUSD	M15	4569.70						4574.13731	4572.78282	1
1778841849	XAUUSD	M15	4585.92						4576.65586	4574.71934	0
1778842749	XAUUSD	M15	4581.79						4577.63214	4576.17574	0
1778843649	XAUUSD	M15	4577.76						4576.59593	4576.38584	0
1778844549	XAUUSD	M15	4570.97						4573.51992	4574.95288	1
1778845449	XAUUSD	M15	4565.34						4568.87061	4571.91175	0
1778846349	XAUUSD	M15	4558.28						4563.38050	4567.64612	0
1778847249	XAUUSD	M15	4562.53						4557.94800	4562.79706	0
1778848149	XAUUSD	M15	4554.18						4553.15230	4557.97468	0
1778849049	XAUUSD	M15	4547.34						4549.73808	4553.85638	0
1778849949	XAUUSD	M15	4553.47						4548.15035	4551.00336	0
1778850849	XAUUSD	M15	4543.60						4548.22362	4549.61349	0
1778851749	XAUUSD	M15	4545.78						4549.95346	4549.78348	1
1778852649	XAUUSD	M15	4561.06						4552.81762	4551.30055	0
1778853549	XAUUSD	M15	4551.79						4555.83885	4553.56970	0
1778854449	XAUUSD	M15	4555.18						4558.70816	4556.13893	0
1778855349	XAUUSD	M15	4566.14						4560.85755	4558.49824	0
1778856249	XAUUSD	M15	4566.42						4561.64318	4560.07071	0
1778857149	XAUUSD	M15	4562.48						4560.88358	4560.47714	0
1778858049	XAUUSD	M15	4551.49						4558.71247	4559.59481	1
1778858949	XAUUSD	M15	4552.02						4555.62082	4557.60782	0
1778859849	XAUUSD	M15	4545.68						4551.91226	4554.76004	0
1778860749	XAUUSD	M15	4554.98						4548.13497	4551.44750	0
1778861649	XAUUSD	M15	4545.58						4544.46317	4547.95534	0
1778862549	XAUUSD	M15	4545.99						4541.58128	4544.76831	0
1778863449	XAUUSD	M15	4546.78						4539.83904	4542.30368	0
1778864349	XAUUSD	M15	4548.72						4539.42762	4540.86565	0
1778865249	XAUUSD	M15	4520.06						4540.29496	4540.58031	0
1778866149	XAUUSD	M15	4533.57					4511.92000	4542.92348	4541.75189	1
1778867049	XAUUSD	M15	4543.39						4546.39722	4544.07456	0
1778867949	XAUUSD	M15	4555.44						4549.71453	4546.89454	0
1778868849	XAUUSD	M15	4556.86						4551.85513	4549.37484	0
1778869749	XAUUSD	M15	4562.82						4552.32898	4550.85191	0
1778870649	XAUUSD	M15	4552.62						4550.91882	4550.88536	0
1778871549	XAUUSD	M15	4547.05						4548.24270	4549.56403	1
1778872449	XAUUSD	M15	4541.42						4545.09998	4547.33201	0
1778873349	XAUUSD	M15	4539.78						4542.41664	4544.87432	0
1778874249	XAUUSD	M15	4532.79						4540.93969	4542.90701	0
1778875149	XAUUSD	M15	4540.91						4541.31529	4542.11115	0
1778876049	XAUUSD	M15	4547.34						4543.41800	4542.76457	1
1778876949	XAUUSD	M15	4544.56						4546.83834	4544.80146	0
1778877849	XAUUSD	M15	4557.10						4551.14880	4547.97513	0
1778878749	XAUUSD	M15	4557.83						4555.39388	4551.68451	0
1778879649	XAUUSD	M15	4560.87						4558.95171	4555.31811	0
1778880549	XAUUSD	M15	4559.57						4561.28844	4558.30327	0
1778881449	XAUUSD	M15	4561.75						4562.21746	4560.26036	0
1778882349	XAUUSD	M15	4558.25						4561.66647	4560.96341	0
1778883249	XAUUSD	M15	4557.64						4559.88974	4560.42658	1
1778884149	XAUUSD	M15	4559.25						4557.16801	4558.79730	0
1778885049	XAUUSD	M15	4550.41						4553.77154	4556.28442	0
1778885949	XAUUSD	M15	4550.33						4550.24236	4553.26339	0
1778886849	XAUUSD	M15	4553.54						4546.86539	4550.06439	0
1778887749	XAUUSD	M15	4545.92						4543.81744	4546.94091	0
1778888649	XAUUSD	M15	4538.50						4541.55420	4544.24756	0
1778889549	XAUUSD	M15	4539.19						4540.46507	4542.35632	0
1778890449	XAUUSD	M15	4540.46						4540.59611	4541.47621	0
1778891349	XAUUSD	M15	4539.71						4541.79996	4541.63809	1
1779068649	XAUUSD	M15	4548.40						4543.76565	4542.70187	0
1779069549	XAUUSD	M15	4541.41						4545.74296	4544.22242	0
1779070449	XAUUSD	M15	4549.91						4547.24383	4545.73312	0
1779071349	XAUUSD	M15	4546.03						4547.33278	4546.53295	0
1779072249	XAUUSD	M15	4541.66						4545.52083	4546.02689	1
1779073149	XAUUSD	M15	4538.19						4541.59751	4543.81220	0
1779074049	XAUUSD	M15	4539.39						4535.68285	4539.74753	0
1779074949	XAUUSD	M15	4537.11						4528.17878	4533.96316	0
1779075849	XAUUSD	M15	4526.43						4519.92908	4526.94612	0
1779076749	XAUUSD	M15	4516.11						4512.22784	4519.58698	0
1779077649	XAUUSD	M15	4481.80						4506.35575	4512.97137	0
1779078549	XAUUSD	M15	4515.89					4480.72000	4503.94284	4508.45710	0
1779079449	XAUUSD	M15	4496.04						4504.32718	4506.39214	0
1779080349	XAUUSD	M15	4503.99						4507.78013	4507.08613	1
1779081249	XAUUSD	M15	4512.74						4513.42495	4510.25554	0
1779082149	XAUUSD	M15	4525.48						4520.10374	4515.17964	0
1779083049	XAUUSD	M15	4537.04						4526.54858	4520.86411	0
1779083949	XAUUSD	M15	4533.69						4531.75723	4526.31067	0
1779084849	XAUUSD	M15	4536.37						4535.48820	4530.89944	0
1779085749	XAUUSD	M15	4533.69						4537.71544	4534.30744	0
1779086649	XAUUSD	M15	4529.45						4538.83648	4536.57196	0
1779087549	XAUUSD	M15	4536.01						4539.40922	4537.99059	0
1779088449	XAUUSD	M15	4545.64						4539.68333	4538.83696	0
1779089349	XAUUSD	M15	4541.14						4539.71122	4539.27409	0
1779090249	XAUUSD	M15	4544.30						4539.77252	4539.52330	0
1779091149	XAUUSD	M15	4532.85						4539.80261	4539.66296	0
1779092049	XAUUSD	M15	4541.67						4540.03286	4539.84791	0
1779092949	XAUUSD	M15	4540.66						4540.11155	4539.97973	0
1779093849	XAUUSD	M15	4538.26						4539.98038	4539.98005	0
1779094749	XAUUSD	M15	4548.64						4539.69695	4539.83850	1
1779095649	XAUUSD	M15	4539.77						4539.10320	4539.47085	0
1779096549	XAUUSD	M15	4531.09						4538.65487	4539.06286	0
1779097449	XAUUSD	M15	4537.42						4538.82792	4538.94539	0
1779098349	XAUUSD	M15	4537.45						4539.61198	4539.27868	1
1779099249	XAUUSD	M15	4540.72						4541.02588	4540.15228	0
1779100149	XAUUSD	M15	4546.89						4542.87456	4541.51342	0
1779101049	XAUUSD	M15	4543.75						4544.78851	4543.15097	0
1779101949	XAUUSD	M15	4550.61						4546.61856	4544.88477	0
1779102849	XAUUSD	M15	4549.30						4547.98533	4546.43505	0
1779103749	XAUUSD	M15	4546.30						4548.81015	4547.62260	0
1779104649	XAUUSD	M15	4547.05						4549.14718	4548.38489	0
1779105549	XAUUSD	M15	4547.92						4549.01163	4548.69826	0
1779106449	XAUUSD	M15	4548.11						4548.43021	4548.56424	1
1779107349	XAUUSD	M15	4549.95						4547.48829	4548.02626	0
1779108249	XAUUSD	M15	4546.45						4546.23346	4547.12986	0
1779109149	XAUUSD	M15	4544.98						4544.85014	4545.99000	0
1779110049	XAUUSD	M15	4542.91						4543.45838	4544.72419	0
1779110949	XAUUSD	M15	4543.23						4542.19015	4543.45717	0
1779111849	XAUUSD	M15	4539.25						4541.12864	4542.29290	0
1779112749	XAUUSD	M15	4539.64						4540.49001	4541.39145	0
1779113649	XAUUSD	M15	4543.74						4540.38573	4540.88859	0
1779114549	XAUUSD	M15	4540.26						4540.83880	4540.86370	0
1779115449	XAUUSD	M15	4539.54					4530.01000	4542.08037	4541.47203	1
1779116349	XAUUSD	M15	4536.47						4544.25319	4542.86261	0
1779117249	XAUUSD	M15	4561.99						4547.50388	4545.18325	0
1779118149	XAUUSD	M15	4550.65						4551.12989	4548.15657	0
1779119049	XAUUSD	M15	4553.50						4555.34519	4551.75088	0
1779119949	XAUUSD	M15	4550.67						4559.88805	4555.81946	0
1779120849	XAUUSD	M15	4569.76						4564.52595	4560.17271	0
1779121749	XAUUSD	M15	4571.32						4568.34630	4564.25951	0
1779122649	XAUUSD	M15	4567.76						4570.88679	4567.57315	0
1779123549	XAUUSD	M15	4571.72						4571.89368	4569.73342	0
1779124449	XAUUSD	M15	4566.48						4571.03117	4570.38229	0
1779125349	XAUUSD	M15	4575.63				4584.14000		4568.37435	4569.37832	1
1779126249	XAUUSD	M15	4564.31						4563.84803	4566.61317	0
1779127149	XAUUSD	M15	4561.85						4558.16263	4562.38790	0
1779128049	XAUUSD	M15	4547.79						4551.98322	4557.18556	0
1779128949	XAUUSD	M15	4546.69						4546.35124	4551.76840	0
1779129849	XAUUSD	M15	4540.53						4541.89624	4546.83232	0
1779130749	XAUUSD	M15	4534.69						4539.19526	4543.01379	0
1779131649	XAUUSD	M15	4538.63						4538.53350	4540.77364	0
1779132549	XAUUSD	M15	4543.55						4539.61551	4540.19458	0
1779133449	XAUUSD	M15	4548.68						4541.85240	4541.02349	1
1779134349	XAUUSD	M15	4537.08						4544.50421	4542.76385	0
1779135249	XAUUSD	M15	4543.26						4547.25038	4545.00711	0
1779136149	XAUUSD	M15	4550.18						4549.37917	4547.19314	0
1779137049	XAUUSD	M15	4553.20						4550.34531	4548.76923	0
1779137949	XAUUSD	M15	4553.91						4549.98819	4549.37871	0
1779138849	XAUUSD	M15	4548.20						4548.51735	4548.94803	1
1779139749	XAUUSD	M15	4546.99						4546.55838	4547.75320	0
1779140649	XAUUSD	M15	4545.23						4544.71902	4546.23611	0
1779141549	XAUUSD	M15	4541.94						4543.58734	4544.91173	0
1779142449	XAUUSD	M15	4541.54						4543.63383	4544.27278	0
1779143349	XAUUSD	M15	4535.50						4545.00197	4544.63737	1
1779144249	XAUUSD	M15	4554.45						4547.72282	4546.18009	0
1779145149	XAUUSD	M15	4551.54						4550.97766	4548.57888	0
1779146049	XAUUSD	M15	4558.16						4554.49920	4551.53904	0
1779146949	XAUUSD	M15	4558.30						4557.84359	4554.69131	0
1779147849	XAUUSD	M15	4562.31						4560.88786	4557.78959	0
1779148749	XAUUSD	M15	4563.27						4563.57394	4560.68177	0
1779149649	XAUUSD	M15	4564.53						4566.07211	4563.37694	0
1779150549	XAUUSD	M15	4566.15						4568.60217	4565.98955	0
1779155049	XAUUSD	M15	4573.35						4571.33100	4568.66028	0
1779155949	XAUUSD	M15	4572.87						4574.15945	4571.40986	0
1779156849	XAUUSD	M15	4576.59						4577.03486	4574.22236	0
1779157749	XAUUSD	M15	4573.61						4579.66097	4576.94166	0
1779158649	XAUUSD	M15	4585.64						4581.81560	4579.37863	0
1779159549	XAUUSD	M15	4585.82						4582.87468	4581.12666	0
1779160449	XAUUSD	M15	4585.56						4582.62904	4581.87785	0
1779161349	XAUUSD	M15	4581.89						4581.06400	4581.47092	1
1779162249	XAUUSD	M15	4578.88				4589.36000		4578.44343	4579.95718	0
1779163149	XAUUSD	M15	4573.64						4575.15302	4577.55510	0
1779164049	XAUUSD	M15	4570.93						4571.68765	4574.62137	0
1779164949	XAUUSD	M15	4563.51						4568.44241	4571.53189	0
1779165849	XAUUSD	M15	4565.86						4565.80856	4568.67023	0
1779166749	XAUUSD	M15	4559.49						4563.72912	4566.19967	0
1779167649	XAUUSD	M15	4570.67						4562.20508	4564.20238	0
1779168549	XAUUSD	M15	4563.98						4560.67810	4562.44024	0
1779169449	XAUUSD	M15	4554.74						4559.06013	4560.75019	0
1779170349	XAUUSD	M15	4559.84						4557.38720	4559.06869	0
1779171249	XAUUSD	M15	4556.29						4555.38990	4557.22930	0
1779172149	XAUUSD	M15	4547.20						4553.12362	4555.17646	0
1779173049	XAUUSD	M15	4551.96						4550.86720	4553.02183	0
1779173949	XAUUSD	M15	4549.17						4548.56506	4550.79344	0
1779174849	XAUUSD	M15	4547.74						4546.35360	4548.57352	0
1779175749	XAUUSD	M15	4545.29						4544.32723	4546.45037	0
1779176649	XAUUSD	M15	4540.25						4542.59761	4544.52399	0
1779177549	XAUUSD	M15	4540.40						4541.32004	4542.92202	0
1779178449	XAUUSD	M15	4539.81						4540.49831	4541.71016	0
1779179349	XAUUSD	M15	4542.44						4540.13450	4540.92233	0
1779180249	XAUUSD	M15	4544.88						4540.15257	4540.53745	0
1779181149	XAUUSD	M15	4538.61					4531.31000	4540.50115	4540.51930	0
1779182049	XAUUSD	M15	4538.72						4541.35815	4540.93873	1
1779182949	XAUUSD	M15	4540.81						4542.69581	4541.81727	0
1779183849	XAUUSD	M15	4542.06						4544.37555	4543.09641	0
1779184749	XAUUSD	M15	4547.85						4546.19777	4544.64709	0
1779185649	XAUUSD	M15	4552.25						4547.77238	4546.20974	0
1779186549	XAUUSD	M15	4548.06						4548.76706	4547.48840	0
1779187449	XAUUSD	M15	4548.68						4549.16355	4548.32597	0
1779188349	XAUUSD	M15	4548.41						4548.92888	4548.62743	0
1779189249	XAUUSD	M15	4542.24						4548.16040	4548.39391	1
1779190149	XAUUSD	M15	4557.24				4559.38000		4547.17394	4547.78392	0
1779191049	XAUUSD	M15	4546.38						4545.75183	4546.76788	0
1779191949	XAUUSD	M15	4538.46						4544.35021	4545.55904	0
1779192849	XAUUSD	M15	4543.21						4543.27620	4544.41762	0
1779193749	XAUUSD	M15	4542.77						4542.38575	4543.40169	0
1779194649	XAUUSD	M15	4539.64						4541.58586	4542.49377	0
1779195549	XAUUSD	M15	4540.64						4540.82612	4541.65995	0
1779196449	XAUUSD	M15	4539.59						4539.98723	4540.82359	0
1779197349	XAUUSD	M15	4541.86						4539.09427	4539.95893	0
1779198249	XAUUSD	M15	4541.51						4538.19724	4539.07809	0
1779199149	XAUUSD	M15	4539.91						4537.51418	4538.29613	0
1779200049	XAUUSD	M15	4529.39						4537.32153	4537.80883	0
1779200949	XAUUSD	M15	4544.71						4538.02556	4537.91720	1
1779201849	XAUUSD	M15	4536.84						4539.15820	4538.53770	0
1779202749	XAUUSD	M15	4539.37						4540.63917	4539.58843	0
1779203649	XAUUSD	M15	4542.24						4541.90586	4540.74715	0
1779204549	XAUUSD	M15	4530.82						4542.23894	4541.49304	0
1779205449	XAUUSD	M15	4542.29						4541.27970	4541.38637	1
1779206349	XAUUSD	M15	4543.60						4538.19011	4539.78824	0
1779207249	XAUUSD	M15	4537.29						4532.69944	4536.24384	0
1779208149	XAUUSD	M15	4537.27						4525.14287	4530.69335	0
1779209049	XAUUSD	M15	4524.35						4516.08880	4523.39108	0
