Non_A_timestamp	Non_A_symbol	Non_A_timeframe	Non_A_close	Non_A_Base_FL	Non_A_UOEDT	Non_A_LOEDT	Non_A_horiz_high_map	Non_A_horiz_low_map	Non_A_ssa	Non_A_ema_ssa	Non_A_crossing
1780441237	XAUUSD	M5	4486.72						4487.81345	4487.72406	0
1780441537	XAUUSD	M5	4486.28						4487.54091	4487.63249	1
1780441837	XAUUSD	M5	4489.56						4487.15999	4487.39624	0
1780442137	XAUUSD	M5	4486.46						4486.70237	4487.04931	0
1780442437	XAUUSD	M5	4484.45						4486.35745	4486.70338	0
1780442737	XAUUSD	M5	4487.34						4486.27163	4486.48751	0
1780443037	XAUUSD	M5	4487.00						4486.42955	4486.45853	0
1780443337	XAUUSD	M5	4486.28						4486.83834	4486.64844	1
1780443637	XAUUSD	M5	4488.00						4487.45396	4487.05120	0
1780443937	XAUUSD	M5	4487.44						4488.13745	4487.59432	0
1780444237	XAUUSD	M5	4488.07						4488.79685	4488.19559	0
1780444537	XAUUSD	M5	4489.87						4489.33102	4488.76330	0
1780444837	XAUUSD	M5	4490.42						4489.63524	4489.19927	0
1780445137	XAUUSD	M5	4489.45						4489.69931	4489.44929	0
1780445437	XAUUSD	M5	4489.82						4489.59931	4489.52430	0
1780445737	XAUUSD	M5	4489.64						4489.41013	4489.46722	1
1780446037	XAUUSD	M5	4489.63						4489.21775	4489.34249	0
1780446337	XAUUSD	M5	4488.99						4489.08994	4489.21621	0
1780446637	XAUUSD	M5	4488.79						4489.07097	4489.14359	0
1780446937	XAUUSD	M5	4487.64						4489.14758	4489.14558	1
1780447237	XAUUSD	M5	4487.91						4489.29473	4489.22016	0
1780451137	XAUUSD	M5	4490.22						4489.44630	4489.33323	0
1780451437	XAUUSD	M5	4492.07				4493.14000		4489.51214	4489.42268	0
1780451737	XAUUSD	M5	4489.57						4489.45353	4489.43811	0
1780452037	XAUUSD	M5	4489.23						4489.37597	4489.40704	1
1780452337	XAUUSD	M5	4488.85						4489.35060	4489.37882	0
1780452637	XAUUSD	M5	4490.42						4489.42588	4489.40235	1
1780452937	XAUUSD	M5	4488.46						4489.54447	4489.47341	0
1780453237	XAUUSD	M5	4488.78						4489.64681	4489.56011	0
1780453537	XAUUSD	M5	4489.09						4489.52409	4489.54210	1
1780453837	XAUUSD	M5	4488.83						4488.92175	4489.23192	0
1780454137	XAUUSD	M5	4486.93						4487.61454	4488.42323	0
1780454437	XAUUSD	M5	4484.91						4485.50665	4486.96494	0
1780454737	XAUUSD	M5	4484.96						4482.64720	4484.80607	0
1780455037	XAUUSD	M5	4482.26						4479.21280	4482.00943	0
1780455337	XAUUSD	M5	4477.26						4475.59577	4478.80260	0
1780455637	XAUUSD	M5	4470.28						4472.30007	4475.55133	0
1780455937	XAUUSD	M5	4467.86						4469.83946	4472.69540	0
1780456237	XAUUSD	M5	4467.65					4462.26000	4468.49190	4470.59365	0
1780456537	XAUUSD	M5	4466.43						4468.27807	4469.43586	0
1780456837	XAUUSD	M5	4465.83						4469.04445	4469.24015	0
1780457137	XAUUSD	M5	4474.94						4470.47081	4469.85548	1
1780457437	XAUUSD	M5	4472.00						4471.98489	4470.92019	0
1780457737	XAUUSD	M5	4473.92						4473.37736	4472.14877	0
1780458037	XAUUSD	M5	4474.44						4474.49601	4473.32239	0
1780458337	XAUUSD	M5	4478.76						4475.41435	4474.36837	0
1780458637	XAUUSD	M5	4476.64						4476.28026	4475.32432	0
1780458937	XAUUSD	M5	4476.00						4477.45293	4476.38862	0
1780459237	XAUUSD	M5	4477.55						4479.20700	4477.79781	0
1780459537	XAUUSD	M5	4478.96						4481.59662	4479.69721	0
1780459837	XAUUSD	M5	4483.14						4484.43945	4482.06833	0
1780460137	XAUUSD	M5	4485.33						4487.27154	4484.66993	0
1780460437	XAUUSD	M5	4491.83						4489.53787	4487.10390	0
1780460737	XAUUSD	M5	4495.76				4496.54000		4490.59797	4488.85093	0
1780461037	XAUUSD	M5	4491.04						4490.02593	4489.43843	0
1780461337	XAUUSD	M5	4489.01						4487.84516	4488.64180	1
1780461637	XAUUSD	M5	4486.03						4484.30263	4486.47221	0
1780461937	XAUUSD	M5	4473.70						4479.90431	4483.18826	0
1780462237	XAUUSD	M5	4474.37						4475.49307	4479.34067	0
1780462537	XAUUSD	M5	4471.28						4471.60362	4475.47214	0
1780462837	XAUUSD	M5	4469.53						4468.72321	4472.09768	0
1780463137	XAUUSD	M5	4466.38						4467.10682	4469.60225	0
1780463437	XAUUSD	M5	4467.11					4463.61000	4466.81497	4468.20861	0
1780463737	XAUUSD	M5	4471.32						4467.62773	4467.91817	0
1780464037	XAUUSD	M5	4466.53						4469.12625	4468.52221	1
1780464337	XAUUSD	M5	4470.54						4471.06840	4469.79530	0
1780464637	XAUUSD	M5	4475.77						4473.05846	4471.42688	0
1780464937	XAUUSD	M5	4474.04						4474.77165	4473.09927	0
1780465237	XAUUSD	M5	4475.83						4476.14136	4474.62031	0
1780465537	XAUUSD	M5	4473.86						4477.11662	4475.86847	0
1780465837	XAUUSD	M5	4478.73						4477.79099	4476.82973	0
1780466137	XAUUSD	M5	4480.58						4478.13564	4477.48268	0
1780466437	XAUUSD	M5	4476.27						4478.19541	4477.83905	0
1780466737	XAUUSD	M5	4478.27						4478.18108	4478.01006	0
1780467037	XAUUSD	M5	4478.77						4478.16158	4478.08582	0
1780467337	XAUUSD	M5	4478.98						4478.23776	4478.16179	0
1780467637	XAUUSD	M5	4481.06						4478.50294	4478.33237	0
1780467937	XAUUSD	M5	4479.05						4478.99478	4478.66357	0
1780468237	XAUUSD	M5	4475.65						4479.79639	4479.22998	0
1780468537	XAUUSD	M5	4479.64						4480.95736	4480.09367	0
1780468837	XAUUSD	M5	4481.91						4482.28926	4481.19147	0
1780469137	XAUUSD	M5	4485.94						4483.58211	4482.38679	0
1780469437	XAUUSD	M5	4485.33						4484.58295	4483.48487	0
1780469737	XAUUSD	M5	4485.40						4485.17786	4484.33136	0
1780470037	XAUUSD	M5	4485.29						4485.32861	4484.82999	0
1780470337	XAUUSD	M5	4485.47						4485.09757	4484.96378	0
1780470637	XAUUSD	M5	4483.44						4484.62814	4484.79596	1
1780470937	XAUUSD	M5	4484.07						4484.16428	4484.48012	0
1780471237	XAUUSD	M5	4484.83						4483.87303	4484.17657	0
1780471537	XAUUSD	M5	4484.38						4483.85347	4484.01502	0
1780471837	XAUUSD	M5	4482.99						4484.13410	4484.07456	1
1780472137	XAUUSD	M5	4483.82						4484.64803	4484.36130	0
1780472437	XAUUSD	M5	4484.43						4485.18947	4484.77538	0
1780472737	XAUUSD	M5	4485.94						4485.48772	4485.13155	0
1780473037	XAUUSD	M5	4486.23						4485.26150	4485.19653	0
1780473337	XAUUSD	M5	4486.78						4484.33324	4484.76488	1
1780473637	XAUUSD	M5	4481.39				4488.00000		4482.64189	4483.70339	0
1780473937	XAUUSD	M5	4480.70						4480.40012	4482.05176	0
1780474237	XAUUSD	M5	4477.11						4477.83887	4479.94531	0
1780474537	XAUUSD	M5	4474.76						4475.31096	4477.62814	0
1780474837	XAUUSD	M5	4471.57						4473.14283	4475.38548	0
1780475137	XAUUSD	M5	4473.47						4471.59858	4473.49203	0
1780475437	XAUUSD	M5	4471.43						4470.71235	4472.10219	0
1780475737	XAUUSD	M5	4470.19						4470.47955	4471.29087	0
1780476037	XAUUSD	M5	4469.56						4470.73698	4471.01392	0
1780476337	XAUUSD	M5	4470.84						4471.22283	4471.11838	1
1780476637	XAUUSD	M5	4470.62						4471.59130	4471.35484	0
1780476937	XAUUSD	M5	4473.50						4471.57886	4471.46685	0
1780477237	XAUUSD	M5	4472.34						4470.96150	4471.21417	1
1780477537	XAUUSD	M5	4468.64						4469.75519	4470.48468	0
1780477837	XAUUSD	M5	4468.49						4468.17195	4469.32832	0
1780478137	XAUUSD	M5	4465.02						4466.45355	4467.89093	0
1780478437	XAUUSD	M5	4466.91						4464.93770	4466.41432	0
1780478737	XAUUSD	M5	4462.01						4463.80916	4465.11174	0
1780479037	XAUUSD	M5	4466.04						4463.29509	4464.20342	0
1780479337	XAUUSD	M5	4463.32						4463.28308	4463.74325	0
1780479637	XAUUSD	M5	4456.99						4463.67801	4463.71063	0
1780479937	XAUUSD	M5	4466.98						4464.36132	4464.03598	1
1780480237	XAUUSD	M5	4465.20						4464.81973	4464.42785	0
1780480537	XAUUSD	M5	4466.13						4464.86410	4464.64597	0
1780480837	XAUUSD	M5	4468.28						4464.37583	4464.51090	1
1780481137	XAUUSD	M5	4460.26						4463.37372	4463.94231	0
1780481437	XAUUSD	M5	4462.53						4462.24597	4463.09414	0
1780481737	XAUUSD	M5	4459.48						4461.21030	4462.15222	0
1780482037	XAUUSD	M5	4462.94						4460.57855	4461.36538	0
1780482337	XAUUSD	M5	4460.57						4460.43554	4460.90046	0
1780482637	XAUUSD	M5	4459.13						4460.88294	4460.89170	0
1780482937	XAUUSD	M5	4458.39						4461.86221	4461.37695	1
1780483237	XAUUSD	M5	4463.05						4463.17092	4462.27394	0
1780483537	XAUUSD	M5	4465.23						4464.42353	4463.34873	0
1780483837	XAUUSD	M5	4468.98						4465.28460	4464.31667	0
1780484137	XAUUSD	M5	4469.58				4472.13000		4465.46302	4464.88985	0
1780484437	XAUUSD	M5	4463.59						4464.87393	4464.88189	1
1780484737	XAUUSD	M5	4463.45						4463.72514	4464.30351	0
1780485037	XAUUSD	M5	4456.18						4462.19807	4463.25079	0
1780485337	XAUUSD	M5	4461.50						4460.66899	4461.95989	0
1780485637	XAUUSD	M5	4458.39						4459.20493	4460.58241	0
1780485937	XAUUSD	M5	4458.77						4457.99600	4459.28921	0
1780486237	XAUUSD	M5	4458.91						4457.09019	4458.18970	0
1780486537	XAUUSD	M5	4459.71						4456.47872	4457.33421	0
1780486837	XAUUSD	M5	4453.30						4456.09268	4456.71344	0
1780487137	XAUUSD	M5	4457.67						4455.97676	4456.34510	0
1780487437	XAUUSD	M5	4455.19						4455.92019	4456.13264	0
1780487737	XAUUSD	M5	4455.31						4455.86397	4455.99831	0
1780488037	XAUUSD	M5	4454.03						4455.72118	4455.85974	0
1780488337	XAUUSD	M5	4451.51						4455.45305	4455.65640	0
1780488637	XAUUSD	M5	4457.27						4455.08786	4455.37213	0
1780488937	XAUUSD	M5	4456.67						4454.51088	4454.94150	0
1780489237	XAUUSD	M5	4455.65						4453.76905	4454.35528	0
1780489537	XAUUSD	M5	4456.48						4452.96523	4453.66026	0
1780489837	XAUUSD	M5	4454.30						4452.16018	4452.91022	0
1780490137	XAUUSD	M5	4444.86						4451.45124	4452.18073	0
1780490437	XAUUSD	M5	4444.00						4451.03871	4451.60972	0
1780490737	XAUUSD	M5	4451.17						4450.82998	4451.21985	0
1780491037	XAUUSD	M5	4456.92						4450.48993	4450.85489	0
1780491337	XAUUSD	M5	4451.34						4449.71973	4450.28731	0
1780491637	XAUUSD	M5	4450.16						4448.56187	4449.42459	0
1780491937	XAUUSD	M5	4447.84						4447.07748	4448.25104	0
1780492237	XAUUSD	M5	4439.55						4445.48437	4446.86770	0
1780492537	XAUUSD	M5	4441.97						4444.22837	4445.54804	0
1780492837	XAUUSD	M5	4446.94					4439.04000	4443.54982	4444.54893	0
1780493137	XAUUSD	M5	4446.76						4443.60360	4444.07627	0
1780493437	XAUUSD	M5	4447.02						4444.56358	4444.31992	1
1780493737	XAUUSD	M5	4443.47						4446.45429	4445.38711	0
1780494037	XAUUSD	M5	4443.12						4449.19697	4447.29204	0
1780494337	XAUUSD	M5	4447.95						4452.48495	4449.88850	0
1780494637	XAUUSD	M5	4461.69						4455.77786	4452.83318	0
1780494937	XAUUSD	M5	4463.00						4458.35849	4455.59583	0
1780495237	XAUUSD	M5	4462.56						4459.91601	4457.75592	0
1780495537	XAUUSD	M5	4456.93						4460.40461	4459.08027	0
1780495837	XAUUSD	M5	4459.82						4460.11553	4459.59790	0
1780496137	XAUUSD	M5	4460.12						4459.31367	4459.45578	1
1780496437	XAUUSD	M5	4458.99						4458.38135	4458.91857	0
1780496737	XAUUSD	M5	4454.19						4457.71574	4458.31715	0
1780497037	XAUUSD	M5	4455.90						4457.67304	4457.99509	0
1780497337	XAUUSD	M5	4459.23						4458.29028	4458.14269	1
1780497637	XAUUSD	M5	4459.01						4459.39206	4458.76737	0
1780497937	XAUUSD	M5	4464.48						4460.74770	4459.75753	0
1780498237	XAUUSD	M5	4463.29				4468.06000		4461.97163	4460.86458	0
1780498537	XAUUSD	M5	4462.07						4462.88524	4461.87491	0
1780498837	XAUUSD	M5	4460.99						4463.43935	4462.65713	0
1780499137	XAUUSD	M5	4462.74						4463.66916	4463.16315	0
1780499437	XAUUSD	M5	4464.58						4463.63644	4463.39979	0
1780499737	XAUUSD	M5	4465.99						4463.43743	4463.41861	0
1780500037	XAUUSD	M5	4463.39						4463.16131	4463.28996	1
1780500337	XAUUSD	M5	4460.28						4462.92686	4463.10841	0
1780500637	XAUUSD	M5	4462.18						4462.78365	4462.94603	0
1780500937	XAUUSD	M5	4462.52						4462.57997	4462.76300	0
1780501237	XAUUSD	M5	4462.40						4462.13965	4462.45133	0
1780501537	XAUUSD	M5	4463.76						4461.31220	4461.88176	0
1780501837	XAUUSD	M5	4458.35						4459.99023	4460.93600	0
1780502137	XAUUSD	M5	4458.90						4458.33829	4459.63715	0
1780502437	XAUUSD	M5	4456.25						4456.53410	4458.08562	0
1780502737	XAUUSD	M5	4457.98						4454.92195	4456.50379	0
1780503037	XAUUSD	M5	4452.80						4453.79088	4455.14733	0
1780503337	XAUUSD	M5	4451.50						4453.53813	4454.34273	0
1780503637	XAUUSD	M5	4449.46						4454.32806	4454.33540	0
1780503937	XAUUSD	M5	4459.18						4456.12291	4455.22916	1
1780504237	XAUUSD	M5	4461.29						4458.41435	4456.82175	0
1780504537	XAUUSD	M5	4460.61				4467.19000		4460.70041	4458.76108	0
1780504837	XAUUSD	M5	4460.45						4462.47799	4460.61954	0
1780505137	XAUUSD	M5	4463.32						4463.25468	4461.93711	0
1780505437	XAUUSD	M5	4462.82						4462.62334	4462.28022	0
1780505737	XAUUSD	M5	4462.34						4460.48915	4461.38469	1
1780506037	XAUUSD	M5	4457.41						4457.03034	4459.20751	0
1780506337	XAUUSD	M5	4450.23						4452.76229	4455.98490	0
1780506637	XAUUSD	M5	4448.59						4448.40354	4452.19422	0
1780506937	XAUUSD	M5	4448.37						4444.56981	4448.38202	0
1780507237	XAUUSD	M5	4448.69						4441.73494	4445.05848	0
1780507537	XAUUSD	M5	4427.39						4440.17603	4442.61726	0
1780507837	XAUUSD	M5	4437.22					4426.50000	4440.39037	4441.50381	0
1780508137	XAUUSD	M5	4444.55						4441.90117	4441.70249	1
1780508437	XAUUSD	M5	4445.91						4444.09449	4442.89849	0
1780508737	XAUUSD	M5	4445.97						4446.43942	4444.66895	0
1780509037	XAUUSD	M5	4450.40						4448.51817	4446.59356	0
1780509337	XAUUSD	M5	4454.49						4450.00257	4448.29807	0
1780509637	XAUUSD	M5	4448.98						4450.78229	4449.54018	0
1780509937	XAUUSD	M5	4449.68						4451.14709	4450.34364	0
1780510237	XAUUSD	M5	4451.99						4451.34300	4450.84332	0
1780510537	XAUUSD	M5	4449.22						4451.56574	4451.20453	0
1780510837	XAUUSD	M5	4451.69						4452.02571	4451.61512	0
1780511137	XAUUSD	M5	4448.28						4452.66815	4452.14163	0
1780511437	XAUUSD	M5	4454.11						4453.41570	4452.77867	0
1780511737	XAUUSD	M5	4458.90				4459.61000		4453.87775	4453.32821	0
1780512037	XAUUSD	M5	4457.14						4453.67659	4453.50240	0
1780512337	XAUUSD	M5	4452.95						4452.68467	4453.09354	1
1780512637	XAUUSD	M5	4449.35						4450.97470	4452.03412	0
1780512937	XAUUSD	M5	4445.94						4448.76187	4450.39799	0
1780513237	XAUUSD	M5	4445.71						4446.36249	4448.38024	0
1780513537	XAUUSD	M5	4443.10						4444.08173	4446.23099	0
1780513837	XAUUSD	M5	4444.75						4442.24810	4444.23954	0
1780514137	XAUUSD	M5	4441.05						4440.99235	4442.61595	0
1780514437	XAUUSD	M5	4439.08						4440.42353	4441.51974	0
1780514737	XAUUSD	M5	4440.10						4440.46948	4440.99461	0
1780515037	XAUUSD	M5	4441.77						4440.87160	4440.93310	0
1780515337	XAUUSD	M5	4441.23						4441.30853	4441.12082	1
1780515637	XAUUSD	M5	4442.27						4441.53606	4441.32844	0
1780515937	XAUUSD	M5	4442.79						4441.35843	4441.34343	0
1780516237	XAUUSD	M5	4439.44						4440.71944	4441.03143	1
1780516537	XAUUSD	M5	4439.23						4439.77771	4440.40457	0
1780516837	XAUUSD	M5	4438.66						4438.73194	4439.56826	0
1780517137	XAUUSD	M5	4436.23						4437.79847	4438.68336	0
1780517437	XAUUSD	M5	4437.65					4433.81000	4437.22165	4437.95251	0
1780517737	XAUUSD	M5	4440.19						4437.10241	4437.52746	0
1780518037	XAUUSD	M5	4436.25						4437.42676	4437.47711	0
1780518337	XAUUSD	M5	4438.99						4438.24140	4437.85925	1
1780518637	XAUUSD	M5	4437.94						4439.36382	4438.61154	0
1780518937	XAUUSD	M5	4438.05						4440.65251	4439.63202	0
1780519237	XAUUSD	M5	4441.90						4441.91888	4440.77545	0
1780519537	XAUUSD	M5	4444.63						4442.90038	4441.83792	0
1780519837	XAUUSD	M5	4447.06				4448.42000		4443.41470	4442.62631	0
1780520137	XAUUSD	M5	4441.87						4443.36267	4442.99449	0
1780520437	XAUUSD	M5	4442.48						4442.90569	4442.95009	1
1780520737	XAUUSD	M5	4442.06						4442.12787	4442.53898	0
1780521037	XAUUSD	M5	4439.03						4441.17444	4441.85671	0
1780521337	XAUUSD	M5	4440.01						4440.26128	4441.05899	0
1780521637	XAUUSD	M5	4440.21						4439.48845	4440.27372	0
1780521937	XAUUSD	M5	4440.54						4438.92199	4439.59786	0
1780522237	XAUUSD	M5	4438.23						4438.56907	4439.08346	0
1780522537	XAUUSD	M5	4437.96						4438.44251	4438.76299	0
1780522837	XAUUSD	M5	4439.00						4438.46790	4438.61545	0
1780523137	XAUUSD	M5	4439.46						4438.52535	4438.57040	0
1780523437	XAUUSD	M5	4437.43						4438.53314	4438.55177	0
1780523737	XAUUSD	M5	4436.88					4435.50000	4438.49404	4438.52290	0
1780524037	XAUUSD	M5	4438.04						4438.41997	4438.47144	0
1780524337	XAUUSD	M5	4438.93						4438.33241	4438.40192	0
1780524637	XAUUSD	M5	4440.19						4438.29822	4438.35007	0
1780524937	XAUUSD	M5	4438.78						4438.40405	4438.37706	1
1780525237	XAUUSD	M5	4438.54						4438.80400	4438.59053	0
1780525537	XAUUSD	M5	4440.00						4439.59567	4439.09310	0
1780525837	XAUUSD	M5	4439.95						4440.78429	4439.93870	0
1780526137	XAUUSD	M5	4440.30						4442.34124	4441.13997	0
1780526437	XAUUSD	M5	4442.05						4444.15339	4442.64668	0
1780526737	XAUUSD	M5	4449.17						4446.01803	4444.33236	0
1780527037	XAUUSD	M5	4447.81						4447.59859	4445.96547	0
1780527337	XAUUSD	M5	4449.77						4448.79687	4447.38117	0
1780527637	XAUUSD	M5	4451.51						4449.49159	4448.43638	0
1780527937	XAUUSD	M5	4448.05				4452.26000		4449.63981	4449.03809	0
1780528237	XAUUSD	M5	4448.03						4449.37787	4449.20798	0
1780528537	XAUUSD	M5	4448.45						4448.78989	4448.99894	1
1780528837	XAUUSD	M5	4447.87						4447.96916	4448.48405	0
1780529137	XAUUSD	M5	4446.89						4447.01284	4447.74844	0
1780529437	XAUUSD	M5	4446.85						4446.00252	4446.87548	0
1780529737	XAUUSD	M5	4445.57						4444.94958	4445.91253	0
1780530037	XAUUSD	M5	4444.09						4443.85801	4444.88527	0
1780530337	XAUUSD	M5	4442.16						4442.72081	4443.80304	0
1780530637	XAUUSD	M5	4441.34						4441.53706	4442.67005	0
1780530937	XAUUSD	M5	4439.96						4440.29977	4441.48491	0
1780531237	XAUUSD	M5	4437.65						4439.03682	4440.26086	0
1780531537	XAUUSD	M5	4439.59						4437.81947	4439.04017	0
1780531837	XAUUSD	M5	4439.10						4436.64039	4437.84028	0
1780532137	XAUUSD	M5	4433.84						4435.54981	4436.69505	0
1780532437	XAUUSD	M5	4434.01						4434.68348	4435.68926	0
1780532737	XAUUSD	M5	4433.47						4434.02902	4434.85914	0
1780533037	XAUUSD	M5	4431.63						4433.55063	4434.20489	0
1780533337	XAUUSD	M5	4434.06						4433.21085	4433.70787	0
1780533637	XAUUSD	M5	4434.46						4432.88624	4433.29706	0
1780537537	XAUUSD	M5	4432.38						4432.52722	4432.91214	0
1780537837	XAUUSD	M5	4434.97						4432.19995	4432.55604	0
1780538137	XAUUSD	M5	4431.94						4431.93122	4432.24363	0
1780538437	XAUUSD	M5	4427.63					4424.01000	4431.91366	4432.07865	0
1780538737	XAUUSD	M5	4430.30						4432.37862	4432.22863	1
1780539037	XAUUSD	M5	4434.53						4433.36320	4432.79592	0
1780539337	XAUUSD	M5	4439.90						4434.80687	4433.80139	0
1780539637	XAUUSD	M5	4436.28						4436.54626	4435.17383	0
1780539937	XAUUSD	M5	4436.91						4438.57144	4436.87263	0
1780540237	XAUUSD	M5	4438.78						4440.73202	4438.80233	0
1780540537	XAUUSD	M5	4439.65						4442.83824	4440.82028	0
1780540837	XAUUSD	M5	4448.95						4444.74349	4442.78189	0
1780541137	XAUUSD	M5	4446.51						4446.17981	4444.48085	0
1780541437	XAUUSD	M5	4448.32						4447.23320	4445.85702	0
1780541737	XAUUSD	M5	4447.70						4447.98422	4446.92062	0
1780542037	XAUUSD	M5	4447.93						4448.63903	4447.77983	0
1780542337	XAUUSD	M5	4449.36						4449.38188	4448.58085	0
1780542637	XAUUSD	M5	4450.74						4450.34550	4449.46318	0
1780542937	XAUUSD	M5	4451.21						4451.58313	4450.52316	0
1780543237	XAUUSD	M5	4450.41						4453.08293	4451.80304	0
1780543537	XAUUSD	M5	4453.67						4454.76568	4453.28436	0
1780543837	XAUUSD	M5	4459.31						4456.37468	4454.82952	0
1780544137	XAUUSD	M5	4459.56						4457.57566	4456.20259	0
1780544437	XAUUSD	M5	4457.39						4458.17731	4457.18995	0
1780544737	XAUUSD	M5	4460.15						4458.11014	4457.65004	0
1780545037	XAUUSD	M5	4456.17						4457.28652	4457.46828	1
1780545337	XAUUSD	M5	4453.18						4455.86234	4456.66531	0
1780545637	XAUUSD	M5	4455.41						4454.04740	4455.35636	0
1780545937	XAUUSD	M5	4449.84						4451.99477	4453.67556	0
1780546237	XAUUSD	M5	4450.57						4450.07523	4451.87540	0
1780546537	XAUUSD	M5	4451.02						4448.53636	4450.20588	0
1780546837	XAUUSD	M5	4446.62						4447.61619	4448.91104	0
1780547137	XAUUSD	M5	4448.30						4447.59510	4448.25307	0
1780547437	XAUUSD	M5	4449.95						4448.53121	4448.39214	1
1780547737	XAUUSD	M5	4451.11						4450.36733	4449.37974	0
1780548037	XAUUSD	M5	4448.54						4452.93419	4451.15696	0
1780548337	XAUUSD	M5	4453.77					4443.41000	4456.04395	4453.60046	0
1780548637	XAUUSD	M5	4459.50						4459.27565	4456.43806	0
1780548937	XAUUSD	M5	4464.55						4462.20721	4459.32263	0
1780549237	XAUUSD	M5	4464.58						4464.49595	4461.90929	0
1780549537	XAUUSD	M5	4469.74				4473.57000		4466.02037	4463.96483	0
1780549837	XAUUSD	M5	4465.94						4466.66659	4465.31571	0
1780550137	XAUUSD	M5	4465.89						4466.63102	4465.97337	0
1780550437	XAUUSD	M5	4468.49						4466.10754	4466.04045	0
1780550737	XAUUSD	M5	4459.32						4465.24029	4465.64037	1
1780551037	XAUUSD	M5	4466.20						4464.39529	4465.01783	0
1780551337	XAUUSD	M5	4461.44						4463.51329	4464.26556	0
1780551637	XAUUSD	M5	4465.68						4462.72405	4463.49481	0
1780551937	XAUUSD	M5	4462.32						4461.92000	4462.70740	0
1780552237	XAUUSD	M5	4458.29						4461.16610	4461.93675	0
1780552537	XAUUSD	M5	4463.11						4460.58503	4461.26089	0
1780552837	XAUUSD	M5	4461.81						4460.14950	4460.70519	0
1780553137	XAUUSD	M5	4460.24						4460.02491	4460.36505	0
1780553437	XAUUSD	M5	4460.53						4460.40563	4460.38534	1
1780553737	XAUUSD	M5	4460.98						4461.41228	4460.89881	0
1780554037	XAUUSD	M5	4458.00						4463.07487	4461.98684	0
1780554337	XAUUSD	M5	4462.49						4465.38287	4463.68486	0
1780554637	XAUUSD	M5	4470.31						4468.01959	4465.85222	0
1780554937	XAUUSD	M5	4474.40						4470.50486	4468.17854	0
1780555237	XAUUSD	M5	4475.18						4472.44373	4470.31114	0
1780555537	XAUUSD	M5	4472.77						4473.57214	4471.94164	0
1780555837	XAUUSD	M5	4474.15						4473.81260	4472.87712	0
1780556137	XAUUSD	M5	4472.05						4473.14199	4473.00955	0
1780556437	XAUUSD	M5	4469.72						4471.72602	4472.36779	1
1780556737	XAUUSD	M5	4467.78						4469.83155	4471.09967	0
1780557037	XAUUSD	M5	4469.23						4467.74749	4469.42358	0
1780557337	XAUUSD	M5	4467.70						4465.68544	4467.55451	0
1780557637	XAUUSD	M5	4465.23						4463.88051	4465.71751	0
1780557937	XAUUSD	M5	4461.06						4462.54773	4464.13262	0
1780558237	XAUUSD	M5	4459.79						4461.89701	4463.01481	0
1780558537	XAUUSD	M5	4463.45						4462.02724	4462.52103	0
1780558837	XAUUSD	M5	4463.88						4462.86720	4462.69411	1
1780559137	XAUUSD	M5	4464.03						4464.37720	4463.53566	0
1780559437	XAUUSD	M5	4463.94						4466.47837	4465.00701	0
1780559737	XAUUSD	M5	4471.08						4469.05364	4467.03033	0
1780560037	XAUUSD	M5	4471.71						4471.79575	4469.41304	0
1780560337	XAUUSD	M5	4474.19						4474.50535	4471.95919	0
1780560637	XAUUSD	M5	4474.79						4476.94956	4474.45438	0
1780560937	XAUUSD	M5	4480.57						4478.95401	4476.70419	0
1780561237	XAUUSD	M5	4481.13						4480.28492	4478.49456	0
1780561537	XAUUSD	M5	4482.71				4484.08000		4480.90622	4479.70039	0
1780561837	XAUUSD	M5	4479.51						4480.83035	4480.26537	0
1780562137	XAUUSD	M5	4479.78						4480.24287	4480.25412	1
1780562437	XAUUSD	M5	4480.85						4479.29583	4479.77498	0
1780562737	XAUUSD	M5	4477.51						4478.12191	4478.94844	0
1780563037	XAUUSD	M5	4473.86						4476.92482	4477.93663	0
1780563337	XAUUSD	M5	4477.09						4475.86424	4476.90043	0
1780563637	XAUUSD	M5	4476.38						4474.88396	4475.89220	0
1780563937	XAUUSD	M5	4472.74						4473.97548	4474.93384	0
1780564237	XAUUSD	M5	4473.40						4473.18947	4474.06166	0
1780564537	XAUUSD	M5	4473.65						4472.49101	4473.27633	0
1780564837	XAUUSD	M5	4471.32						4471.87192	4472.57412	0
1780565137	XAUUSD	M5	4474.74						4471.40504	4471.98958	0
1780565437	XAUUSD	M5	4467.50						4471.05601	4471.52279	0
1780565737	XAUUSD	M5	4469.31						4471.01292	4471.26786	0
1780566037	XAUUSD	M5	4469.24						4471.23069	4471.24928	0
1780566337	XAUUSD	M5	4473.63						4471.64515	4471.44721	1
1780566637	XAUUSD	M5	4475.98						4472.05790	4471.75256	0
1780566937	XAUUSD	M5	4474.14						4472.31353	4472.03304	0
1780567237	XAUUSD	M5	4469.32						4472.36552	4472.19928	0
1780567537	XAUUSD	M5	4468.07						4472.26901	4472.23414	0
1780567837	XAUUSD	M5	4472.25						4472.02148	4472.12781	1
1780568137	XAUUSD	M5	4474.97						4471.53942	4471.83362	0
1780568437	XAUUSD	M5	4473.07						4470.81069	4471.32215	0
1780568737	XAUUSD	M5	4469.34						4469.96367	4470.64291	0
1780569037	XAUUSD	M5	4467.05						4469.17279	4469.90785	0
1780569337	XAUUSD	M5	4467.73						4468.54706	4469.22745	0
