timestamp	symbol	timeframe	close	open	high	low	body_direction	body_size	body_classification
1781095202	XAUUSD	M5	4160.44	4160.98	4166.50	4155.27	-1	0.78817	3
1781095502	XAUUSD	M5	4157.68	4160.45	4169.53	4156.29	-1	0.14254	3
1781095802	XAUUSD	M5	4151.86	4157.87	4158.38	4149.03	-1	0.79082	3
1781096102	XAUUSD	M5	4147.02	4152.03	4152.85	4142.28	-1	0.49960	3
1781096402	XAUUSD	M5	4153.16	4147.05	4156.41	4144.99	1	0.81337	0
1781096702	XAUUSD	M5	4154.07	4153.33	4157.91	4148.51	1	0.73626	0
1781097002	XAUUSD	M5	4151.43	4154.58	4157.28	4148.79	-1	0.03993	3
1781097302	XAUUSD	M5	4135.67	4151.38	4151.38	4134.27	-1	3.52462	5
1781097602	XAUUSD	M5	4144.25	4135.69	4146.23	4132.95	1	1.48276	0
1781097902	XAUUSD	M5	4150.11	4144.25	4151.06	4143.35	1	0.71359	0
1781098202	XAUUSD	M5	4142.97	4149.20	4153.59	4142.87	-1	0.81538	3
1781098502	XAUUSD	M5	4166.17	4143.06	4168.79	4142.06	1	5.39885	2
1781098802	XAUUSD	M5	4178.11	4166.18	4178.11	4163.55	1	2.31518	1
1781099102	XAUUSD	M5	4185.58	4179.26	4185.58	4174.04	1	0.78314	0
1781099402	XAUUSD	M5	4180.09	4185.74	4186.31	4176.34	-1	0.59785	3
1781099702	XAUUSD	M5	4179.64	4180.44	4183.95	4175.45	-1	0.72080	3
1781100002	XAUUSD	M5	4171.61	4179.63	4180.78	4170.84	-1	1.23883	3
1781100302	XAUUSD	M5	4173.49	4171.59	4176.57	4170.31	1	0.42346	0
1781100602	XAUUSD	M5	4174.19	4173.48	4179.91	4170.69	1	0.74653	0
1781100902	XAUUSD	M5	4168.59	4174.23	4175.53	4167.47	-1	0.59008	3
1781101202	XAUUSD	M5	4170.71	4168.35	4172.90	4162.79	1	0.30108	0
1781101502	XAUUSD	M5	4161.02	4169.87	4171.58	4159.68	-1	1.46144	3
1781101802	XAUUSD	M5	4160.28	4161.18	4163.33	4155.50	-1	0.69718	3
1781102102	XAUUSD	M5	4158.02	4160.24	4162.56	4153.05	-1	0.33911	3
1781102402	XAUUSD	M5	4150.06	4157.64	4161.42	4149.94	-1	1.11132	3
1781102702	XAUUSD	M5	4140.72	4150.02	4151.77	4138.19	-1	1.56928	4
1781103002	XAUUSD	M5	4138.16	4140.76	4142.84	4137.54	-1	0.24447	3
1781103302	XAUUSD	M5	4124.86	4138.07	4138.50	4118.01	-1	2.60149	5
1781103602	XAUUSD	M5	4129.11	4124.94	4136.48	4123.08	1	0.17080	0
1781103902	XAUUSD	M5	4126.63	4129.11	4129.32	4122.01	-1	0.28402	3
1781104202	XAUUSD	M5	4123.79	4126.59	4127.38	4119.22	-1	0.19861	3
1781104502	XAUUSD	M5	4115.89	4123.36	4124.03	4113.17	-1	1.05243	3
1781104802	XAUUSD	M5	4130.25	4115.55	4133.87	4115.42	1	2.95827	2
1781105102	XAUUSD	M5	4127.72	4130.24	4136.87	4127.72	-1	0.28446	3
1781105402	XAUUSD	M5	4128.18	4128.12	4131.22	4123.81	1	0.93941	0
1781105702	XAUUSD	M5	4124.65	4128.30	4130.81	4122.64	-1	0.01443	3
1781106002	XAUUSD	M5	4128.75	4124.50	4129.92	4122.09	1	0.17362	0
1781106302	XAUUSD	M5	4118.32	4128.65	4131.13	4108.45	-1	1.78246	4
1781106602	XAUUSD	M5	4120.30	4118.27	4125.77	4106.86	1	0.42290	0
1781106902	XAUUSD	M5	4128.99	4120.32	4128.99	4115.46	1	1.33504	0
1781107202	XAUUSD	M5	4126.73	4128.90	4131.69	4122.92	-1	0.38738	3
1781107502	XAUUSD	M5	4130.25	4126.79	4131.31	4124.33	1	0.04355	0
1781107802	XAUUSD	M5	4129.23	4130.14	4132.82	4125.39	-1	0.72066	3
1781108102	XAUUSD	M5	4132.52	4129.26	4133.89	4127.96	1	0.09850	0
1781108402	XAUUSD	M5	4129.82	4132.92	4134.71	4128.47	-1	0.13994	3
1781108702	XAUUSD	M5	4127.54	4129.77	4132.40	4126.03	-1	0.37121	3
1781109002	XAUUSD	M5	4129.31	4127.54	4130.06	4121.10	1	0.49248	0
1781109302	XAUUSD	M5	4127.92	4129.40	4132.10	4126.01	-1	0.56931	3
1781109602	XAUUSD	M5	4122.36	4127.92	4128.19	4120.50	-1	0.51181	3
1781109902	XAUUSD	M5	4120.51	4122.20	4122.85	4115.93	-1	0.51599	3
1781110202	XAUUSD	M5	4120.31	4120.46	4123.11	4118.05	-1	0.92408	3
1781110502	XAUUSD	M5	4121.98	4120.29	4122.21	4117.30	1	0.51447	0
1781110802	XAUUSD	M5	4132.17	4122.10	4134.97	4121.41	1	1.69877	1
1781111102	XAUUSD	M5	4120.20	4132.15	4132.36	4119.15	-1	2.17847	4
1781111402	XAUUSD	M5	4118.08	4120.18	4120.33	4114.91	-1	0.41212	3
1781111702	XAUUSD	M5	4113.91	4118.07	4120.22	4113.44	-1	0.12893	3
1781112002	XAUUSD	M5	4111.84	4113.98	4116.39	4110.20	-1	0.40344	3
1781112302	XAUUSD	M5	4110.89	4111.86	4115.18	4109.21	-1	0.71165	3
1781112602	XAUUSD	M5	4111.19	4111.03	4112.51	4105.78	1	0.92118	0
1781112902	XAUUSD	M5	4105.31	4111.19	4111.98	4105.13	-1	0.58281	3
1781113202	XAUUSD	M5	4102.34	4105.35	4106.34	4101.93	-1	0.17282	3
1781113502	XAUUSD	M5	4111.41	4102.39	4112.56	4100.84	1	1.40101	0
1781113802	XAUUSD	M5	4109.83	4111.31	4113.26	4104.88	-1	0.57880	3
1781114102	XAUUSD	M5	4111.66	4109.83	4113.51	4109.31	1	0.48502	0
1781114402	XAUUSD	M5	4119.80	4111.84	4120.45	4111.84	1	1.11998	0
1781114702	XAUUSD	M5	4114.49	4119.80	4120.45	4114.48	-1	0.42419	3
1781115002	XAUUSD	M5	4115.96	4114.51	4117.85	4114.51	1	0.58778	0
1781115302	XAUUSD	M5	4112.66	4115.74	4118.12	4110.36	-1	0.16112	3
1781115602	XAUUSD	M5	4112.79	4112.54	4115.16	4111.16	1	0.90324	0
1781115902	XAUUSD	M5	4112.47	4112.90	4115.00	4109.66	-1	0.85563	3
1781116202	XAUUSD	M5	4109.23	4112.44	4112.66	4109.07	-1	0.12302	3
1781116502	XAUUSD	M5	4107.46	4109.28	4109.97	4106.65	-1	0.48980	3
1781116802	XAUUSD	M5	4104.98	4107.51	4109.93	4104.67	-1	0.30160	3
1781117102	XAUUSD	M5	4104.41	4105.00	4107.76	4104.22	-1	0.81089	3
1781117402	XAUUSD	M5	4101.49	4104.41	4104.48	4097.01	-1	0.19922	3
1781117702	XAUUSD	M5	4101.23	4101.39	4103.20	4099.35	-1	0.92378	3
1781118002	XAUUSD	M5	4096.25	4101.62	4102.16	4095.88	-1	0.44389	3
1781118302	XAUUSD	M5	4095.13	4096.21	4099.31	4094.92	-1	0.68513	3
1781118602	XAUUSD	M5	4089.00	4094.91	4094.94	4087.31	-1	0.58362	3
1781118902	XAUUSD	M5	4089.85	4089.00	4092.08	4087.50	1	0.74669	0
1781119202	XAUUSD	M5	4084.95	4089.81	4090.10	4082.56	-1	0.30604	3
1781119502	XAUUSD	M5	4084.73	4084.94	4086.01	4081.63	-1	0.91290	3
1781119802	XAUUSD	M5	4086.30	4084.73	4089.10	4083.78	1	0.55316	0
1781120102	XAUUSD	M5	4086.38	4086.32	4087.14	4082.24	1	0.94662	0
1781120402	XAUUSD	M5	4091.63	4086.26	4091.89	4086.19	1	0.44504	0
1781120702	XAUUSD	M5	4088.42	4091.52	4092.61	4085.67	-1	0.15134	3
1781121002	XAUUSD	M5	4087.29	4088.46	4091.57	4085.76	-1	0.65597	3
1781121302	XAUUSD	M5	4082.84	4087.22	4087.22	4081.69	-1	0.18683	3
1781121602	XAUUSD	M5	4077.59	4082.66	4083.08	4075.09	-1	0.36569	3
1781121902	XAUUSD	M5	4071.12	4077.76	4078.01	4070.03	-1	0.77441	3
1781122202	XAUUSD	M5	4072.13	4071.08	4073.56	4069.27	1	0.69081	0
1781122502	XAUUSD	M5	4073.98	4072.13	4074.73	4071.24	1	0.48073	0
1781122802	XAUUSD	M5	4076.46	4073.98	4077.00	4073.13	1	0.31627	0
1781123102	XAUUSD	M5	4078.46	4076.46	4080.07	4076.14	1	0.44346	0
1781123402	XAUUSD	M5	4076.13	4078.40	4078.40	4074.62	-1	0.37116	3
1781123702	XAUUSD	M5	4076.47	4076.16	4078.24	4074.04	1	0.88539	0
1781124002	XAUUSD	M5	4072.83	4076.47	4076.47	4071.47	-1	0.01137	3
1781124302	XAUUSD	M5	4067.94	4072.64	4072.79	4067.52	-1	0.26542	3
1781124602	XAUUSD	M5	4069.09	4067.98	4069.29	4067.18	1	0.67649	0
1781124902	XAUUSD	M5	4071.24	4069.09	4072.12	4069.09	1	0.40345	0
1781128802	XAUUSD	M5	4063.41	4071.28	4072.75	4058.58	-1	1.09429	3
1781129102	XAUUSD	M5	4050.98	4063.37	4063.50	4050.65	-1	2.26049	4
1781129402	XAUUSD	M5	4056.10	4050.99	4057.15	4050.22	1	0.36286	0
1781129702	XAUUSD	M5	4047.61	4056.10	4057.05	4043.11	-1	1.23781	3
1781130002	XAUUSD	M5	4038.36	4047.58	4047.64	4036.02	-1	1.42048	3
1781130302	XAUUSD	M5	4044.93	4038.38	4044.95	4036.13	1	0.72350	0
1781130602	XAUUSD	M5	4050.73	4044.75	4054.48	4044.69	1	0.57352	0
1781130902	XAUUSD	M5	4065.45	4050.66	4066.34	4050.46	1	2.82856	2
1781131202	XAUUSD	M5	4062.93	4065.45	4069.18	4060.37	-1	0.33050	3
1781131502	XAUUSD	M5	4062.10	4062.87	4066.82	4058.07	-1	0.77755	3
1781131802	XAUUSD	M5	4053.82	4062.10	4064.26	4052.29	-1	1.15118	3
1781132102	XAUUSD	M5	4046.54	4054.40	4054.40	4045.71	-1	1.03919	3
1781132402	XAUUSD	M5	4049.66	4046.68	4053.88	4044.74	1	0.21483	0
1781132702	XAUUSD	M5	4040.57	4049.66	4050.06	4039.00	-1	1.34809	3
1781133002	XAUUSD	M5	4030.16	4040.55	4042.60	4023.88	-1	1.67153	4
1781133302	XAUUSD	M5	4039.13	4029.87	4041.73	4025.13	1	1.37553	0
1781133602	XAUUSD	M5	4043.53	4039.56	4047.41	4037.01	1	0.02485	0
1781133902	XAUUSD	M5	4061.60	4043.57	4064.53	4041.94	1	3.55589	2
1781134202	XAUUSD	M5	4058.03	4061.60	4063.99	4056.42	-1	0.08492	3
1781134502	XAUUSD	M5	4060.76	4058.03	4063.63	4057.10	1	0.29659	0
1781134802	XAUUSD	M5	4056.24	4060.74	4064.44	4055.05	-1	0.14795	3
1781135102	XAUUSD	M5	4050.19	4056.24	4057.39	4049.08	-1	0.53646	3
1781135402	XAUUSD	M5	4051.02	4050.19	4052.36	4049.06	1	0.77654	0
1781135702	XAUUSD	M5	4047.12	4051.02	4052.25	4044.60	-1	0.00539	3
1781136002	XAUUSD	M5	4043.72	4047.89	4059.55	4041.07	-1	0.06107	3
1781136302	XAUUSD	M5	4043.09	4043.76	4049.77	4039.82	-1	0.81867	3
1781136602	XAUUSD	M5	4052.25	4043.06	4055.93	4036.18	1	1.32529	0
1781136902	XAUUSD	M5	4065.20	4052.21	4072.63	4049.78	1	2.26260	1
1781137202	XAUUSD	M5	4061.46	4065.13	4070.45	4061.13	-1	0.07146	3
1781137502	XAUUSD	M5	4067.63	4061.57	4071.08	4057.38	1	0.52431	0
1781137802	XAUUSD	M5	4064.22	4067.21	4076.76	4061.66	-1	0.24654	3
1781138102	XAUUSD	M5	4063.45	4064.27	4068.98	4059.26	-1	0.78965	3
1781138402	XAUUSD	M5	4063.41	4063.45	4074.46	4062.50	-1	0.98442	3
1781138702	XAUUSD	M5	4071.43	4063.40	4071.56	4063.33	1	1.01285	0
1781139002	XAUUSD	M5	4069.26	4071.41	4075.17	4068.74	-1	0.45755	3
1781139302	XAUUSD	M5	4075.79	4069.27	4077.94	4068.96	1	0.63427	0
1781139602	XAUUSD	M5	4079.27	4075.72	4089.88	4072.70	1	0.10885	0
1781139902	XAUUSD	M5	4078.72	4078.82	4082.09	4066.43	-1	0.97060	3
1781140202	XAUUSD	M5	4086.85	4078.72	4089.38	4078.66	1	1.03210	0
1781140502	XAUUSD	M5	4094.24	4086.88	4099.49	4085.73	1	0.83596	0
1781140802	XAUUSD	M5	4102.65	4093.49	4103.05	4092.25	1	1.27947	0
1781141102	XAUUSD	M5	4104.59	4102.65	4108.77	4102.05	1	0.52179	0
1781141402	XAUUSD	M5	4111.11	4104.60	4112.88	4104.21	1	0.61522	0
1781141702	XAUUSD	M5	4114.95	4110.84	4115.28	4109.73	1	0.01424	0
1781142002	XAUUSD	M5	4113.80	4114.87	4118.22	4110.30	-1	0.74449	3
1781142302	XAUUSD	M5	4111.01	4113.74	4117.20	4106.54	-1	0.33099	3
1781142602	XAUUSD	M5	4103.99	4110.77	4111.49	4103.54	-1	0.67758	3
1781142902	XAUUSD	M5	4101.95	4103.85	4103.85	4098.23	-1	0.54189	3
1781143202	XAUUSD	M5	4100.85	4101.99	4102.61	4094.57	-1	0.73065	3
1781143502	XAUUSD	M5	4094.68	4100.86	4100.86	4092.20	-1	0.52542	3
1781143802	XAUUSD	M5	4089.56	4094.73	4097.59	4089.21	-1	0.27177	3
1781144102	XAUUSD	M5	4093.93	4089.49	4095.77	4087.74	1	0.08797	0
1781144402	XAUUSD	M5	4090.07	4093.93	4094.41	4088.87	-1	0.05671	3
1781144702	XAUUSD	M5	4082.25	4089.97	4090.01	4081.70	-1	0.90424	3
1781145002	XAUUSD	M5	4073.00	4082.38	4085.03	4071.31	-1	1.31218	3
1781145302	XAUUSD	M5	4066.73	4073.22	4076.13	4064.99	-1	0.58977	3
1781145602	XAUUSD	M5	4059.48	4066.93	4067.77	4055.16	-1	0.82519	3
1781145902	XAUUSD	M5	4054.88	4059.46	4060.04	4052.60	-1	0.10718	3
1781146202	XAUUSD	M5	4062.64	4054.89	4063.95	4054.89	1	0.89537	0
1781146502	XAUUSD	M5	4067.81	4062.55	4073.30	4062.31	1	0.27364	0
1781146802	XAUUSD	M5	4075.02	4067.86	4075.60	4067.72	1	0.74428	0
1781147102	XAUUSD	M5	4076.54	4075.02	4078.58	4069.82	1	0.66152	0
1781147402	XAUUSD	M5	4065.66	4076.60	4076.60	4064.56	-1	1.67669	4
1781147702	XAUUSD	M5	4065.61	4065.88	4071.54	4065.35	-1	0.97251	3
1781148002	XAUUSD	M5	4062.83	4065.69	4065.78	4060.08	-1	0.33028	3
1781148302	XAUUSD	M5	4063.38	4062.74	4064.19	4056.82	1	0.88052	0
1781148602	XAUUSD	M5	4067.28	4063.09	4068.06	4062.57	1	0.00002	0
1781148902	XAUUSD	M5	4070.49	4067.31	4070.50	4064.47	1	0.25196	0
1781149202	XAUUSD	M5	4067.40	4070.43	4071.88	4066.12	-1	0.29011	3
1781149502	XAUUSD	M5	4065.66	4067.40	4068.76	4064.99	-1	0.61237	3
1781149802	XAUUSD	M5	4073.08	4065.66	4075.50	4064.88	1	0.84799	0
1781150102	XAUUSD	M5	4072.81	4073.08	4075.24	4072.13	-1	0.98892	3
1781150402	XAUUSD	M5	4072.71	4072.84	4075.83	4071.55	-1	1.02456	3
1781150702	XAUUSD	M5	4080.02	4072.73	4080.02	4070.13	1	0.81315	0
1781151002	XAUUSD	M5	4082.89	4080.10	4083.28	4078.20	1	0.34174	0
1781151302	XAUUSD	M5	4081.75	4082.89	4083.44	4079.36	-1	0.76256	3
1781151602	XAUUSD	M5	4081.29	4081.69	4085.49	4080.33	-1	0.94899	3
1781151902	XAUUSD	M5	4077.64	4081.28	4082.27	4076.45	-1	0.11640	3
1781152202	XAUUSD	M5	4077.79	4077.64	4083.67	4077.64	1	1.01374	0
1781152502	XAUUSD	M5	4078.71	4077.77	4079.56	4074.79	1	0.80627	0
1781152802	XAUUSD	M5	4082.01	4078.65	4083.92	4078.36	1	0.17518	0
1781153102	XAUUSD	M5	4083.50	4082.03	4085.84	4081.97	1	0.67368	0
1781153402	XAUUSD	M5	4083.79	4083.54	4085.34	4079.70	1	0.99379	0
1781153702	XAUUSD	M5	4082.73	4083.81	4084.97	4081.63	-1	0.77223	3
1781154002	XAUUSD	M5	4077.83	4082.73	4083.20	4075.56	-1	0.24276	3
1781154302	XAUUSD	M5	4079.61	4078.00	4080.71	4075.53	1	0.63004	0
1781154602	XAUUSD	M5	4077.44	4079.49	4079.71	4076.71	-1	0.51404	3
1781154902	XAUUSD	M5	4078.64	4077.44	4081.18	4075.30	1	0.73829	0
